Participant Private ID,UTC Date and Time,Experiment Version,Participant Device,Participant Browser,randomiser-evbs,attention_start,attention_start object-14 Quantised,consent1,consent2,consent3,consent4,recontact,recontact object-19 Quantised,age_month,age_year,gender,gender_other,worksit,worksit_other,education,education_other,ideology,partisanship,partisanship_other,conservative_rating,labour_rating,libdem_rating,green_rating,reform_rating,crt1,crt2,crt3,o_immigration,o_climate,o_punishment,o_teaculture,o_brain,attention_check,o_discrimination,o_cats,o_selfenhancement,o_adoption,o_gender,dog01,dog02,dog03,dog04,dog05,dog06,dog07,dog08,dog09,dog10,dog11,attention_end,age_corrected
11694496,12/09/2024 11:09:05,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,4,25,male,,Employed,,Secondary school up to 16 years (GCSEs or equivalent),,Right,Reform UK,,72,25,49,54,86,4,10,39,Strongly agree,Agree,Strongly agree,Agree,Neutral,Strongly agree,Neutral,Agree,Disagree,Strongly agree,Strongly disagree,Disagree,Agree,Disagree,Strongly agree,Strongly agree,Strongly disagree,Agree,Neutral,Strongly agree,Strongly disagree,Agree,Yes,25
11694498,12/09/2024 11:09:23,38,Desktop or Laptop,Firefox 130.0,Start P,Yes,1,1,1,1,1,Yes,1,0,32,male,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly left,Green,,9,42,58,68,1,8,10,39,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Agree,Strongly agree,Disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Yes,32
11694500,12/09/2024 11:09:44,38,Desktop or Laptop,Edge 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,3,29,female,,Unemployed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Labour,,2,81,3,53,1,8,50,20,Agree,Neutral,Neutral,Agree,Agree,Strongly agree,Strongly disagree,Neutral,Neutral,Strongly agree,Strongly disagree,Disagree,Agree,Strongly disagree,Agree,Strongly agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Yes,29
11694501,12/09/2024 11:09:57,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,1,21,male,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Labour,,0,10,25,45,0,4,10,39,Disagree,Strongly agree,Disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,Neutral,Agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Yes,21
11694503,12/09/2024 11:10:01,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,3,27,female,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Labour,,14,70,62,71,4,8,10,10,Strongly disagree,Strongly agree,Neutral,Neutral,Neutral,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly disagree,Neutral,Strongly agree,Disagree,Strongly agree,Strongly agree,Neutral,Agree,Agree,Agree,Disagree,Agree,Yes,27
11694504,12/09/2024 11:10:25,38,Desktop or Laptop,Edge 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,6,25,male,,Working in the household,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Right,Liberal Democrat,,72,51,85,72,63,4,10,39,Agree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Strongly agree,Neutral,Strongly agree,Disagree,Neutral,Agree,Neutral,Neutral,Agree,Neutral,Agree,Agree,Agree,Agree,Neutral,Yes,25
11694507,12/09/2024 11:10:55,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,6,34,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Labour,,17,65,49,43,1,8,10,10,Strongly disagree,Strongly agree,Strongly disagree,Agree,Neutral,Strongly agree,Agree,Neutral,Disagree,Agree,Strongly disagree,Strongly disagree,Agree,Disagree,Agree,Agree,Strongly disagree,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Yes,34
11694508,12/09/2024 11:10:48,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,8,37,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Green,,16,85,83,91,0,4,50,39,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Neutral,Disagree,Strongly agree,Strongly disagree,Neutral,Strongly agree,Disagree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Strongly agree,Strongly disagree,Disagree,Yes,37
11694509,12/09/2024 11:10:49,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,11,37,male,,Employed,,Secondary school up to 16 years (GCSEs or equivalent),,Left,Labour,,10,85,78,77,1,8,50,39,Disagree,Strongly agree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Disagree,Agree,Disagree,Agree,Agree,Disagree,Strongly agree,Agree,Neutral,Agree,Agree,Agree,Disagree,Neutral,Yes,37
11694516,12/09/2024 11:11:42,38,Desktop or Laptop,Chrome 127.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,11,28,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Labour,,8,68,41,93,10,20,10,8,Strongly agree,Strongly agree,Disagree,Strongly agree,Agree,Strongly agree,Agree,Agree,Neutral,Disagree,Strongly disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Yes,28
11694523,12/09/2024 11:12:27,38,Desktop or Laptop,Opera 112.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,4,30,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Moderate,Conservative,,40,37,44,50,15,8,50,20,Agree,Neutral,Agree,Strongly agree,Neutral,Strongly agree,Neutral,Disagree,Disagree,Neutral,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,30
11694524,12/09/2024 11:14:06,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,9,37,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly left,Labour,,10,80,70,70,0,4,10,39,Strongly disagree,Strongly agree,Strongly disagree,Agree,Disagree,Strongly agree,Agree,Neutral,Neutral,Agree,Strongly disagree,Disagree,Neutral,Disagree,Agree,Agree,Disagree,Agree,Neutral,Agree,Disagree,Neutral,Yes,37
11694528,12/09/2024 11:13:29,38,Desktop or Laptop,Firefox 130.0,Start P,Yes,1,1,1,1,1,Yes,1,3,18,male,,Unemployed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Liberal Democrat,,1,5,20,10,0,8,10,39,Neutral,Strongly agree,Neutral,Neutral,Neutral,Strongly agree,Agree,Neutral,Agree,Agree,Neutral,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Neutral,Neutral,Agree,Disagree,Neutral,Yes,18
11694535,12/09/2024 11:13:58,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,8,25,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Labour,,0,100,48,58,35,8,5,20,Strongly disagree,Agree,Strongly agree,Agree,Neutral,Strongly agree,Strongly agree,Agree,Disagree,Strongly agree,Neutral,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Strongly disagree,Neutral,Yes,25
11694537,12/09/2024 11:14:00,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,11,32,male,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly left,SNP,,0,15,20,50,0,8,5,15,Disagree,Strongly agree,Disagree,Neutral,Agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Yes,32
11694539,12/09/2024 11:14:14,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,1,29,male,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Left,Labour,,0,80,40,60,0,4,10,39,Strongly disagree,Strongly agree,Strongly disagree,Neutral,Agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly disagree,Neutral,Strongly agree,Agree,Agree,Agree,Neutral,Agree,Agree,Strongly agree,Agree,Neutral,Yes,29
11694541,12/09/2024 11:14:17,38,Desktop or Laptop,Firefox 115.0,Start M,Yes,1,1,1,1,1,Yes,1,3,38,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Liberal Democrat,,10,50,60,40,5,4,10,39,Disagree,Strongly agree,Neutral,Neutral,Agree,Strongly agree,Neutral,Neutral,Strongly agree,Neutral,Disagree,Neutral,Agree,Neutral,Agree,Agree,Disagree,Strongly agree,Agree,Agree,Neutral,Agree,Yes,38
11694542,12/09/2024 11:14:17,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,4,20,male,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Green,,35,65,70,90,5,4,2,39,Neutral,Agree,Agree,Disagree,Agree,Strongly agree,Agree,Agree,Disagree,Neutral,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Strongly agree,Agree,Agree,Disagree,Disagree,Yes,20
11694546,12/09/2024 11:14:44,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,2,18,female,,Unemployed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Liberal Democrat,,51,57,84,77,7,4,10,39,Disagree,Strongly agree,Neutral,Agree,Neutral,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Disagree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Yes,18
11694550,12/09/2024 11:14:55,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,6,19,male,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Green,,27,61,50,85,0,4,10,30,Disagree,Strongly agree,Neutral,Agree,Disagree,Strongly agree,Agree,Disagree,Agree,Strongly agree,Strongly disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Strongly agree,Agree,Agree,Disagree,Neutral,Yes,19
11694551,12/09/2024 12:14:58,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,No,2,5,24,female,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Green,,0,92,8,99,0,8,50,39,Strongly disagree,Strongly agree,Neutral,Agree,Agree,Strongly agree,Agree,Disagree,Disagree,Strongly agree,Disagree,Disagree,Agree,Strongly disagree,Agree,Strongly agree,Disagree,Agree,Strongly agree,Agree,Disagree,Disagree,Yes,24
11694552,12/09/2024 11:15:06,38,Desktop or Laptop,Edge 128.0.0.0,Start P,Yes,1,1,1,1,1,No,2,11,24,female,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Left,Labour,,9,69,48,93,0,8,50,20,Strongly disagree,Strongly agree,Disagree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly disagree,Neutral,Strongly agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Strongly disagree,Disagree,Yes,24
11694553,12/09/2024 11:15:24,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,6,33,female,,Employed,,Secondary school up to 16 years (GCSEs or equivalent),,Left,Labour,,18,78,51,59,29,4,10,39,Agree,Neutral,Agree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Neutral,Neutral,Agree,Neutral,Neutral,Agree,Agree,Neutral,Neutral,Neutral,Agree,Neutral,Agree,No,33
11694554,12/09/2024 11:15:33,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,8,33,male,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Slightly right,Conservative,,60,50,40,60,30,4,10,39,Neutral,Neutral,Agree,Agree,Agree,Strongly agree,Neutral,Agree,Neutral,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Neutral,Yes,33
11694555,12/09/2024 11:15:40,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,11,24,female,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Left,Liberal Democrat,,0,71,100,100,0,8,10,8,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Neutral,Strongly agree,Strongly agree,Disagree,Disagree,Strongly agree,Strongly disagree,Disagree,Agree,Strongly disagree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Yes,24
11694556,12/09/2024 11:15:40,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,No,2,2,20,female,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Green,,6,68,78,93,0,4,10,39,Disagree,Strongly agree,Strongly disagree,Disagree,Agree,Strongly agree,Strongly agree,Neutral,Neutral,Strongly agree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,Agree,Agree,Disagree,Agree,Strongly agree,Agree,Strongly disagree,Disagree,Yes,20
11694561,12/09/2024 11:16:56,38,Desktop or Laptop,Chrome 126.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,6,35,female,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Left,Green,,10,75,50,90,0,8,5,20,Disagree,Strongly agree,Disagree,Neutral,Agree,Strongly agree,Strongly agree,Disagree,Agree,Strongly agree,Strongly disagree,Neutral,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Disagree,Agree,Strongly agree,Agree,Disagree,Disagree,Yes,35
11694567,12/09/2024 11:17:44,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,3,34,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly left,Labour,,25,74,42,71,0,8,50,39,Disagree,Agree,Disagree,Neutral,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Neutral,Agree,Agree,Agree,Disagree,Agree,Yes,34
11694569,12/09/2024 11:17:47,38,Desktop or Laptop,Chrome 122.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,8,26,female,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Left,Labour,,11,80,80,100,0,8,10,39,Strongly disagree,Strongly agree,Disagree,Agree,Agree,Strongly agree,Strongly agree,Agree,Disagree,Agree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Agree,Agree,Agree,Strongly disagree,Disagree,Yes,26
11694572,12/09/2024 11:18:12,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,No,2,6,30,male,,__other,Director of charity - volunteer,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Extremely left,__other,none of the parties match me as im a socialist - why is this relevant,0,46,50,74,0,8,10,20,Strongly disagree,Agree,Strongly disagree,Neutral,Neutral,Strongly agree,Agree,Disagree,Strongly agree,Strongly agree,Strongly disagree,Disagree,Agree,Strongly disagree,Agree,Agree,Disagree,Agree,Agree,Strongly agree,Strongly disagree,Agree,Yes,30
11694574,12/09/2024 11:18:26,38,Desktop or Laptop,Edge 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,1,27,male,,Unemployed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Right,Conservative,,100,0,9,0,29,8,50,39,Disagree,Agree,Disagree,Agree,Neutral,Strongly agree,Neutral,Agree,Disagree,Strongly agree,Strongly disagree,Disagree,Agree,Strongly disagree,Agree,Agree,Neutral,Strongly agree,Agree,Agree,Disagree,Disagree,Yes,27
11694579,12/09/2024 11:18:51,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,8,33,female,,Working in the household,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Right,Conservative,,62,1,15,1,50,4,50,39,Agree,Neutral,Agree,Agree,Agree,Strongly agree,Neutral,Strongly agree,Neutral,Strongly agree,Disagree,Neutral,Agree,Disagree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Neutral,Disagree,Yes,33
11694580,12/09/2024 11:19:16,38,Desktop or Laptop,Edge 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,10,32,male,,Unemployed,,Secondary school up to 16 years (GCSEs or equivalent),,Slightly left,Labour,,0,90,50,50,0,8,50,20,Agree,Neutral,Agree,Strongly agree,Agree,Strongly agree,Agree,Disagree,Agree,Strongly agree,Strongly disagree,Disagree,Agree,Disagree,Agree,Strongly agree,Disagree,Agree,Strongly agree,Strongly agree,Neutral,Disagree,Yes,32
11694581,12/09/2024 11:19:17,38,Desktop or Laptop,Chrome 109.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,11,36,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly right,Conservative,,57,56,39,31,0,8,10,39,Neutral,Agree,Agree,Disagree,Agree,Strongly agree,Agree,Disagree,Disagree,Agree,Strongly disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Yes,36
11694585,12/09/2024 11:19:36,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,0,19,male,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly right,Labour,,63,41,47,66,50,8,50,20,Neutral,Strongly agree,Strongly agree,Agree,Neutral,Strongly agree,Agree,Disagree,Agree,Disagree,Neutral,Neutral,Agree,Neutral,Agree,Agree,Strongly disagree,Agree,Agree,Agree,Disagree,Agree,Yes,19
11694586,12/09/2024 11:19:41,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,9,28,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Plaid Cymru,,0,80,49,90,1,4,10,39,Disagree,Agree,Neutral,Agree,Agree,Strongly agree,Strongly agree,Neutral,Agree,Strongly agree,Agree,Disagree,Agree,Neutral,Agree,Strongly agree,Disagree,Agree,Strongly agree,Agree,Strongly disagree,Neutral,Yes,28
11694587,12/09/2024 11:19:46,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,6,31,male,,Unemployed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly right,Reform UK,,10,7,10,11,100,8,10,20,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Neutral,Neutral,Neutral,Agree,Neutral,Disagree,Agree,Disagree,Neutral,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Yes,31
11694588,12/09/2024 11:20:03,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,8,24,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly right,Conservative,,53,36,26,8,44,4,10,39,Neutral,Agree,Agree,Strongly agree,Agree,Strongly agree,Disagree,Agree,Agree,Agree,Agree,Neutral,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Yes,24
11694592,12/09/2024 11:20:18,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,No,2,0,40,male,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Extremely right,Reform UK,,8,0,28,1,100,4,10,39,Strongly agree,Disagree,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly disagree,Disagree,Agree,Strongly disagree,Agree,Neutral,Agree,Agree,Disagree,Neutral,Neutral,Agree,Neutral,Neutral,Strongly agree,Agree,Yes,40
11694597,12/09/2024 11:20:53,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,6,18,male,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly left,Labour,,45,65,55,60,40,4,10,39,Neutral,Neutral,Neutral,Neutral,Neutral,Strongly agree,Agree,Strongly agree,Agree,Agree,Disagree,Neutral,Strongly agree,Disagree,Neutral,Agree,Disagree,Agree,Agree,Strongly agree,Neutral,Neutral,Yes,18
11694606,12/09/2024 11:21:23,38,Desktop or Laptop,Chrome 126.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,1,27,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Extremely left,Green,,0,80,5,100,0,8,2500,20,Disagree,Strongly agree,Disagree,Strongly agree,Neutral,Strongly agree,Strongly agree,Agree,Neutral,Strongly agree,Disagree,Neutral,Strongly agree,Disagree,Strongly agree,Agree,Disagree,Strongly agree,Agree,Strongly agree,Strongly disagree,Disagree,Yes,27
11694609,12/09/2024 11:21:54,38,Desktop or Laptop,Firefox 130.0,Start P,Yes,1,1,1,1,1,Yes,1,7,26,male,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Right,Reform UK,,23,38,18,4,91,4,10,39,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly disagree,Strongly agree,Disagree,Agree,Strongly agree,Neutral,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Yes,26
11694618,12/09/2024 11:24:55,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,1,29,female,,Unemployed,,Secondary school up to 16 years (GCSEs or equivalent),,Left,Labour,,0,60,30,45,0,8,50,20,Disagree,Agree,Disagree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Neutral,Disagree,Agree,Agree,Neutral,Neutral,Agree,Agree,Neutral,Agree,Yes,29
