Participant Private ID,UTC Date and Time,Experiment Version,Participant Device,Participant Browser,randomiser-evbs,attention_start,attention_start object-14 Quantised,consent1,consent2,consent3,consent4,recontact,recontact object-19 Quantised,age_month,age_year,gender,gender_other,worksit,worksit_other,education,education_other,ideology,partisanship,partisanship_other,conservative_rating,labour_rating,libdem_rating,green_rating,reform_rating,crt1,crt2,crt3,o_immigration,o_climate,o_punishment,o_teaculture,o_brain,attention_check,o_discrimination,o_cats,o_selfenhancement,o_adoption,o_gender,dog01,dog02,dog03,dog04,dog05,dog06,dog07,dog08,dog09,dog10,dog11,attention_end,age_corrected,subj_idx,ideology_num,edu_group,age_group,questionnaire_attention_check,crt_correct,dog02_r,dog04_r,dog05_r,dog07_r,dog08_r,dog09_r,dogmatism,affective_polarisation,m_climate,m_immigration,m_punishment,m_teaculture,m_brain,m_gender,m_discrimination,m_adoption,m_selfenhancement,m_cats,s_climate,s_immigration,s_punishment,s_teaculture,s_brain,s_gender,s_discrimination,s_adoption,s_selfenhancement,s_cats,ideo_group,ideo_strength,ideo_m_climate,ideo_m_adoption,ideo_m_punishment,ideo_m_gender,ideo_m_discrimination,ideo_m_immigration,ideo_m_teaculture,ideo_m_brain,ideo_m_cats,self_m_enhancement
11694450,12/09/2024 11:03:35,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,6,24,female,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Plaid Cymru,,0,43,45,79,0,8,10,39,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Disagree,Strongly agree,Strongly disagree,1,5,1,5,5,1,5,5,5,2,1,Yes,24,19,2,ISCED 3-4,18-24,passed,2,1,1,1,1,1,1,12,30.123744787127645,Higher,Lower,Lower,Higher,Higher,Higher,Lower,Lower,Higher,Lower,2,2,2,2,1,2,1,2,1,2,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694453,12/09/2024 11:04:16,38,Desktop or Laptop,Edge 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,0,32,male,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly left,SNP,,9,46,18,63,7,8,10,39,Neutral,Agree,Neutral,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Strongly disagree,Disagree,3,4,4,5,5,2,4,4,4,1,2,Yes,32,18,3,ISCED 3-4,Above 32,passed,2,2,1,1,2,2,2,22,22.132329294495868,Higher,Neutral,Neutral,Higher,Higher,Higher,Lower,Higher,Higher,Lower,1,,,1,1,1,1,2,1,1,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694454,12/09/2024 11:04:12,38,undefined K,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,2,32,male,,Employed,,Secondary school up to 16 years (GCSEs or equivalent),,Slightly left,Labour,,20,92,43,42,85,8,50,20,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Neutral,Neutral,2,4,1,5,4,3,4,4,5,2,5,Yes,32,269,3,ISCED 0-2,Above 32,passed,0,2,1,2,2,2,1,23,27.557938965024217,Higher,Higher,Higher,Higher,Higher,Neutral,Lower,Neutral,Lower,Lower,1,2,2,2,1,,1,,1,2,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694459,12/09/2024 11:04:54,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,1,21,male,,At university,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Labour,,5,86,74,59,0,4,10,39,Disagree,Agree,Disagree,Agree,Agree,Strongly agree,Strongly agree,Disagree,Disagree,Neutral,Neutral,4,3,3,2,3,4,2,4,3,3,4,Yes,21,271,2,ISCED 5-8,18-24,passed,3,3,4,3,4,2,3,37,35.61684994493477,Higher,Lower,Lower,Higher,Higher,Neutral,Lower,Neutral,Higher,Higher,1,1,1,1,1,,2,,1,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694463,12/09/2024 11:04:59,38,Desktop or Laptop,Opera 112.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,8,29,male,,Employed,,"Ph.D, D.Phil or equivalent",,Left,Labour,,0,46,25,24,0,4,10,39,Disagree,Agree,Strongly disagree,Neutral,Agree,Strongly agree,Agree,Agree,Neutral,Strongly agree,Neutral,3,5,1,4,4,2,5,4,4,4,2,Yes,29,374,2,ISCED 5-8,25-31,passed,3,1,2,2,1,2,2,22,17.389652095427326,Higher,Lower,Lower,Neutral,Higher,Neutral,Lower,Lower,Neutral,Lower,1,1,2,,1,,1,2,,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694464,12/09/2024 11:05:05,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,No,2,10,19,female,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Green,,5,25,18,69,0,4,50,39,Strongly disagree,Strongly agree,Agree,Neutral,Neutral,Strongly agree,Strongly agree,Neutral,Agree,Agree,Strongly disagree,2,5,1,5,5,2,5,5,5,1,2,Yes,19,276,2,ISCED 3-4,18-24,passed,2,1,1,1,1,1,1,14,24.483463807231196,Higher,Lower,Higher,Neutral,Neutral,Higher,Lower,Lower,Lower,Neutral,2,2,1,,,2,2,1,1,,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694474,12/09/2024 11:06:40,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,3,28,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly right,Conservative,,82,20,17,22,15,8,10,20,Neutral,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Disagree,Agree,Strongly disagree,2,4,1,4,4,1,4,4,4,2,2,Yes,28,82,5,ISCED 5-8,25-31,passed,1,2,2,2,2,2,2,20,25.51391777050322,Higher,Neutral,Higher,Higher,Higher,Higher,Lower,Lower,Higher,Lower,1,,1,2,1,2,1,1,1,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11694476,12/09/2024 11:07:01,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,8,29,male,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly left,Liberal Democrat,,40,20,70,35,55,8,10,39,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Neutral,Strongly agree,Agree,Disagree,Neutral,1,3,2,2,3,1,5,3,4,4,3,Yes,29,26,3,ISCED 3-4,25-31,passed,2,3,4,3,1,3,2,27,17.146428199482248,Higher,Higher,Higher,Higher,Higher,Neutral,Neutral,Higher,Lower,Lower,2,2,2,1,2,,,1,1,2,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694478,12/09/2024 11:07:26,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,10,36,female,,Self-employed,,Secondary school up to 16 years (GCSEs or equivalent),,Slightly left,Liberal Democrat,,25,65,75,65,25,8,10,20,Disagree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Neutral,Strongly agree,Strongly disagree,2,4,2,4,5,2,2,4,4,2,2,Yes,36,376,3,ISCED 0-2,Above 32,passed,1,2,2,1,4,2,2,23,21.540659228538015,Higher,Lower,Higher,Higher,Higher,Higher,Lower,Lower,Neutral,Lower,1,1,1,1,1,2,1,2,,2,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694481,12/09/2024 11:07:19,38,Desktop or Laptop,Firefox 130.0,Start P,Yes,1,1,1,1,1,Yes,1,9,23,male,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Extremely left,__other,Old Labour,0,10,0,40,0,8,10,39,Strongly disagree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Strongly agree,Strongly disagree,4,4,1,5,5,2,5,5,5,1,2,Yes,23,378,1,ISCED 5-8,18-24,passed,2,2,1,1,1,1,1,17,15.491933384829668,Higher,Lower,Lower,Higher,Higher,Higher,Lower,Lower,Higher,Lower,2,2,2,1,2,2,2,2,2,1,Left,3,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694484,12/09/2024 11:07:31,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,0,36,male,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Moderate,Labour,,58,69,51,41,35,4,10,39,Strongly agree,Neutral,Strongly agree,Agree,Neutral,Strongly agree,Neutral,Agree,Agree,Agree,Agree,3,4,1,4,4,1,4,4,4,3,3,Yes,36,83,4,ISCED 3-4,Above 32,passed,3,2,2,2,2,2,2,23,12.073110618229256,Neutral,Higher,Higher,Higher,Neutral,Lower,Neutral,Lower,Lower,Lower,,2,2,1,,1,,1,1,1,Moderate,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Higher
11694491,12/09/2024 11:08:28,38,Desktop or Laptop,Chrome 129.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,4,19,other,"Non binary, AFAB",At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Extremely left,Green,,0,95,60,100,50,4,10,39,Strongly disagree,Strongly agree,Disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly disagree,3,5,2,4,4,1,4,4,5,3,3,Yes,19,372,1,ISCED 3-4,18-24,passed,3,1,2,2,2,2,1,22,36.11094017053558,Higher,Lower,Lower,Higher,Higher,Higher,Lower,Lower,Lower,Higher,2,2,1,2,1,2,2,2,1,2,Left,3,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694492,12/09/2024 11:08:43,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,6,19,female,,In school,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly left,Labour,,10,100,50,50,50,8,50,20,Agree,Neutral,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,3,4,2,4,4,3,5,4,4,2,2,Yes,19,274,3,ISCED 3-4,18-24,passed,0,2,2,2,1,2,2,23,28.5657137141714,Neutral,Higher,Higher,Higher,Higher,Higher,Lower,Lower,Higher,Lower,,1,1,2,2,2,1,2,2,2,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694493,12/09/2024 11:09:11,38,Desktop or Laptop,Firefox 130.0,Start P,Yes,1,1,1,1,1,No,2,3,38,female,,Unemployed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Green,,0,93,42,100,0,8,50,20,Disagree,Strongly agree,Agree,Disagree,Neutral,Strongly agree,Strongly agree,Agree,Neutral,Strongly agree,Neutral,3,4,2,5,5,2,4,4,4,4,4,Yes,38,373,2,ISCED 3-4,Above 32,passed,0,2,1,1,2,2,2,25,43.28510136294011,Higher,Lower,Higher,Lower,Neutral,Neutral,Lower,Lower,Neutral,Lower,2,1,1,1,,,2,2,,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694494,12/09/2024 11:08:54,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,11,25,male,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,SNP,,0,66,79,78,0,8,10,39,Disagree,Strongly agree,Agree,Neutral,Agree,Strongly agree,Strongly agree,Disagree,Neutral,Strongly agree,Disagree,3,5,1,5,5,1,5,5,5,2,1,Yes,25,30,2,ISCED 3-4,25-31,passed,2,1,1,1,1,1,1,14,36.70204353983576,Higher,Lower,Higher,Neutral,Higher,Higher,Lower,Lower,Neutral,Higher,2,1,1,,1,1,2,2,,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694495,12/09/2024 11:08:55,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,8,22,male,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly right,Reform UK,,15,5,20,55,75,4,10,39,Strongly agree,Neutral,Neutral,Neutral,Agree,Strongly agree,Disagree,Disagree,Disagree,Neutral,Neutral,3,4,2,3,4,2,4,4,4,2,2,Yes,22,275,5,ISCED 3-4,18-24,passed,3,2,3,2,2,2,2,24,26.5329983228432,Neutral,Higher,Neutral,Neutral,Higher,Neutral,Higher,Neutral,Higher,Higher,,2,,,1,,1,,1,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11694496,12/09/2024 11:09:05,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,4,25,male,,Employed,,Secondary school up to 16 years (GCSEs or equivalent),,Right,Reform UK,,72,25,49,54,86,4,10,39,Strongly agree,Agree,Strongly agree,Agree,Neutral,Strongly agree,Neutral,Agree,Disagree,Strongly agree,Strongly disagree,2,4,2,5,5,1,4,3,5,1,4,Yes,25,27,6,ISCED 0-2,25-31,passed,3,2,1,1,2,3,1,20,20.798076834169066,Higher,Higher,Higher,Higher,Neutral,Higher,Neutral,Lower,Higher,Lower,1,2,2,1,,2,,2,1,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11694498,12/09/2024 11:09:23,38,Desktop or Laptop,Firefox 130.0,Start P,Yes,1,1,1,1,1,Yes,1,0,32,male,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly left,Green,,9,42,58,68,1,8,10,39,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Agree,Strongly agree,Disagree,Strongly agree,Strongly disagree,1,5,1,5,5,1,5,5,5,1,1,Yes,32,277,3,ISCED 3-4,Above 32,passed,2,1,1,1,1,1,1,11,26.446927987953533,Higher,Lower,Lower,Lower,Lower,Higher,Lower,Lower,Higher,Lower,2,2,2,2,2,2,1,2,1,2,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694500,12/09/2024 11:09:44,38,Desktop or Laptop,Edge 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,3,29,female,,Unemployed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Labour,,2,81,3,53,1,8,50,20,Agree,Neutral,Neutral,Agree,Agree,Strongly agree,Strongly disagree,Neutral,Neutral,Strongly agree,Strongly disagree,2,4,1,4,5,2,4,4,4,2,4,Yes,29,37,2,ISCED 3-4,25-31,passed,0,2,2,1,2,2,2,22,33.05752561823102,Neutral,Higher,Neutral,Higher,Higher,Higher,Higher,Lower,Neutral,Neutral,,1,,1,1,2,2,2,,,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694501,12/09/2024 11:09:57,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,1,21,male,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Labour,,0,10,25,45,0,4,10,39,Disagree,Strongly agree,Disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,Neutral,Agree,Strongly agree,Strongly disagree,1,5,1,5,5,1,5,5,5,1,1,Yes,21,284,2,ISCED 3-4,18-24,passed,3,1,1,1,1,1,1,11,17.146428199482248,Higher,Lower,Lower,Lower,Higher,Higher,Lower,Lower,Lower,Neutral,2,1,1,1,2,2,2,2,1,,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694503,12/09/2024 11:10:01,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,3,27,female,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Labour,,14,70,62,71,4,8,10,10,Strongly disagree,Strongly agree,Neutral,Neutral,Neutral,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly disagree,3,5,2,5,5,3,4,4,4,2,4,Yes,27,80,2,ISCED 3-4,25-31,passed,1,1,1,1,2,2,2,23,29.081953166869656,Higher,Lower,Neutral,Neutral,Neutral,Higher,Lower,Lower,Lower,Lower,2,2,,,,2,2,2,1,2,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694504,12/09/2024 11:10:25,38,Desktop or Laptop,Edge 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,6,25,male,,Working in the household,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Right,Liberal Democrat,,72,51,85,72,63,4,10,39,Agree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Strongly agree,Neutral,Strongly agree,Disagree,3,4,3,3,4,3,4,4,4,4,3,Yes,25,136,6,ISCED 5-8,25-31,passed,3,2,3,2,2,2,2,29,11.253443917308159,Lower,Higher,Higher,Higher,Higher,Higher,Neutral,Lower,Neutral,Lower,1,1,1,2,2,1,,2,,2,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11694507,12/09/2024 11:10:55,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,6,34,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Labour,,17,65,49,43,1,8,10,10,Strongly disagree,Strongly agree,Strongly disagree,Agree,Neutral,Strongly agree,Agree,Neutral,Disagree,Agree,Strongly disagree,1,4,2,4,4,1,4,5,5,1,1,Yes,34,29,2,ISCED 5-8,Above 32,passed,1,2,2,2,2,1,1,16,22.978250586152114,Higher,Lower,Lower,Higher,Neutral,Higher,Lower,Lower,Higher,Neutral,2,2,2,1,,2,1,1,1,,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694508,12/09/2024 11:10:48,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,8,37,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Green,,16,85,83,91,0,4,50,39,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Neutral,Disagree,Strongly agree,Strongly disagree,3,5,2,5,5,2,4,4,5,1,2,Yes,37,278,2,ISCED 5-8,Above 32,passed,2,1,1,1,2,2,1,18,38.79690709322072,Higher,Lower,Lower,Higher,Higher,Higher,Lower,Lower,Higher,Neutral,2,2,2,2,1,2,2,2,1,,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694509,12/09/2024 11:10:49,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,11,37,male,,Employed,,Secondary school up to 16 years (GCSEs or equivalent),,Left,Labour,,10,85,78,77,1,8,50,39,Disagree,Strongly agree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Disagree,Agree,Disagree,4,4,2,5,4,3,4,4,4,2,3,Yes,37,50,2,ISCED 0-2,Above 32,passed,1,2,1,2,2,2,2,25,36.711850947616355,Higher,Lower,Lower,Higher,Higher,Higher,Lower,Lower,Higher,Neutral,2,1,1,1,2,1,2,1,1,,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694516,12/09/2024 11:11:42,38,Desktop or Laptop,Chrome 127.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,11,28,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Labour,,8,68,41,93,10,20,10,8,Strongly agree,Strongly agree,Disagree,Strongly agree,Agree,Strongly agree,Agree,Agree,Neutral,Disagree,Strongly disagree,2,4,2,4,4,2,4,4,4,2,2,Yes,28,75,2,ISCED 5-8,25-31,passed,1,2,2,2,2,2,2,22,32.97878105691598,Higher,Higher,Lower,Higher,Higher,Higher,Lower,Higher,Neutral,Lower,2,2,1,2,1,2,1,1,,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694523,12/09/2024 11:12:27,38,Desktop or Laptop,Opera 112.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,4,30,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Moderate,Conservative,,40,37,44,50,15,8,50,20,Agree,Neutral,Agree,Strongly agree,Neutral,Strongly agree,Neutral,Disagree,Disagree,Neutral,Disagree,4,4,2,4,4,4,4,4,4,2,4,Yes,30,34,4,ISCED 5-8,25-31,passed,0,2,2,2,2,2,2,28,11.923086848631105,Neutral,Higher,Higher,Higher,Neutral,Higher,Neutral,Neutral,Higher,Higher,,1,1,2,,1,,,1,1,Moderate,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Higher
11694524,12/09/2024 11:14:06,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,9,37,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly left,Labour,,10,80,70,70,0,4,10,39,Strongly disagree,Strongly agree,Strongly disagree,Agree,Disagree,Strongly agree,Agree,Neutral,Neutral,Agree,Strongly disagree,2,3,2,4,4,2,4,3,4,2,3,Yes,37,31,3,ISCED 5-8,Above 32,passed,3,3,2,2,2,3,2,25,33.823069050575526,Higher,Lower,Lower,Higher,Lower,Higher,Lower,Lower,Neutral,Neutral,2,2,2,1,1,2,1,1,,,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694528,12/09/2024 11:13:29,38,Desktop or Laptop,Firefox 130.0,Start P,Yes,1,1,1,1,1,Yes,1,3,18,male,,Unemployed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Liberal Democrat,,1,5,20,10,0,8,10,39,Neutral,Strongly agree,Neutral,Neutral,Neutral,Strongly agree,Agree,Neutral,Agree,Agree,Neutral,2,2,2,2,4,2,3,3,4,2,3,Yes,18,279,2,ISCED 3-4,18-24,passed,2,4,4,2,3,3,2,29,7.3047929470998705,Higher,Neutral,Neutral,Neutral,Neutral,Neutral,Lower,Lower,Lower,Neutral,2,,,,,,1,1,1,,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694535,12/09/2024 11:13:58,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,8,25,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Labour,,0,100,48,58,35,8,5,20,Strongly disagree,Agree,Strongly agree,Agree,Neutral,Strongly agree,Strongly agree,Agree,Disagree,Strongly agree,Neutral,1,5,1,5,5,1,5,4,5,1,3,Yes,25,285,2,ISCED 5-8,25-31,passed,0,1,1,1,1,2,1,14,32.486304806795125,Higher,Lower,Higher,Higher,Neutral,Neutral,Lower,Lower,Higher,Lower,1,2,2,1,,,2,2,1,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694537,12/09/2024 11:14:00,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,11,32,male,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly left,SNP,,0,15,20,50,0,8,5,15,Disagree,Strongly agree,Disagree,Neutral,Agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly disagree,1,5,1,4,5,1,5,5,5,2,2,Yes,32,35,3,ISCED 3-4,Above 32,passed,0,1,2,1,1,1,1,14,18.33030277982336,Higher,Lower,Lower,Neutral,Higher,Higher,Lower,Lower,Higher,Lower,2,1,1,,1,2,2,2,1,2,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694539,12/09/2024 11:14:14,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,1,29,male,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Left,Labour,,0,80,40,60,0,4,10,39,Strongly disagree,Strongly agree,Strongly disagree,Neutral,Agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly disagree,3,5,4,4,4,3,4,4,5,4,3,Yes,29,281,2,ISCED 5-8,25-31,passed,3,1,2,2,2,2,1,27,32,Higher,Lower,Lower,Neutral,Higher,Higher,Lower,Lower,Higher,Lower,2,2,2,,1,2,2,2,1,2,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694541,12/09/2024 11:14:17,38,Desktop or Laptop,Firefox 115.0,Start M,Yes,1,1,1,1,1,Yes,1,3,38,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Liberal Democrat,,10,50,60,40,5,4,10,39,Disagree,Strongly agree,Neutral,Neutral,Agree,Strongly agree,Neutral,Neutral,Strongly agree,Neutral,Disagree,3,4,3,4,4,2,5,4,4,3,4,Yes,38,41,2,ISCED 5-8,Above 32,passed,3,2,2,2,1,2,2,26,21.817424229271428,Higher,Lower,Neutral,Neutral,Higher,Higher,Neutral,Neutral,Lower,Neutral,2,1,,,1,1,,,2,,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694542,12/09/2024 11:14:17,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,4,20,male,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Green,,35,65,70,90,5,4,2,39,Neutral,Agree,Agree,Disagree,Agree,Strongly agree,Agree,Agree,Disagree,Neutral,Disagree,2,4,2,4,4,2,5,4,4,2,2,Yes,20,39,2,ISCED 3-4,18-24,passed,2,2,2,2,1,2,2,21,29.765752132274432,Higher,Neutral,Higher,Lower,Higher,Higher,Lower,Neutral,Higher,Lower,1,,1,1,1,1,1,,1,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694546,12/09/2024 11:14:44,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,2,18,female,,Unemployed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Liberal Democrat,,51,57,84,77,7,4,10,39,Disagree,Strongly agree,Neutral,Agree,Neutral,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly disagree,2,5,2,5,5,2,4,4,4,2,2,Yes,18,283,2,ISCED 3-4,18-24,passed,3,1,1,1,2,2,2,19,27.014070407844873,Higher,Lower,Neutral,Higher,Neutral,Higher,Lower,Lower,Lower,Lower,2,1,,1,,2,1,2,1,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
